"","player","league","team","player_off_roster_13_14","season","id_contract_type","salary","agency","agent","salary_amnesty"
"905","Rajon Rondo","nba","Celtics",FALSE,"2013-2014","G",11954545,"BDA Sports Management","Bill Duffy",FALSE
"906","Rajon Rondo","nba","Celtics",FALSE,"2014-2015","G",12909091,"BDA Sports Management","Bill Duffy",FALSE
"907","Ramon Sessions","nba","Bobcats",FALSE,"2013-2014","G",5000000,"Allegiant Athletic Agency","Jared Karnes",FALSE
"908","Randy Foye","nba","Nuggets",FALSE,"2014-2015","G",3000000,"Creative Artists Agency","Steve Heumann",FALSE
"909","Randy Foye","nba","Nuggets",FALSE,"2015-2016","G",3135000,"Creative Artists Agency","Steve Heumann",FALSE
"910","Randy Foye","nba","Nuggets",FALSE,"2013-2014","G",3000000,"Creative Artists Agency","Steve Heumann",FALSE
"911","Rashard Lewis","nba","Heat",FALSE,"2013-2014","G",1399507,"Rival Sports Group","Tony Dutt",FALSE
"912","Ray Allen","nba","Heat",FALSE,"2013-2014","G",3229050,"Williams & Connolly","Jim Tanner",FALSE
"913","Ray McCallum","nba","Kings",FALSE,"2015-2016","U",947276,"Wasserman Media Group","Thaddeus Foucher",FALSE
"914","Ray McCallum","nba","Kings",FALSE,"2013-2014","G",524616,"Wasserman Media Group","Thaddeus Foucher",FALSE
"915","Ray McCallum","nba","Kings",FALSE,"2014-2015","G",816482,"Wasserman Media Group","Thaddeus Foucher",FALSE
"916","Ray McCallum","nba","Kings",FALSE,"2016-2017","QO",1215696,"Wasserman Media Group","Thaddeus Foucher",FALSE
"917","Raymond Felton","nba","Knicks",FALSE,"2015-2016","PO",3950313,"Rival Sports Group","Colin Bryant",FALSE
"918","Raymond Felton","nba","Knicks",FALSE,"2013-2014","G",3637073,"Rival Sports Group","Colin Bryant",FALSE
"919","Raymond Felton","nba","Knicks",FALSE,"2014-2015","G",3793693,"Rival Sports Group","Colin Bryant",FALSE
"920","Reggie Bullock","nba","Clippers",FALSE,"2013-2014","G",1149000,"Excel Sports Management","Jeff Schwartz",FALSE
"921","Reggie Bullock","nba","Clippers",FALSE,"2015-2016","TO",1252440,"Excel Sports Management","Jeff Schwartz",FALSE
"922","Reggie Bullock","nba","Clippers",FALSE,"2014-2015","G",1200720,"Excel Sports Management","Jeff Schwartz",FALSE
"923","Reggie Bullock","nba","Clippers",FALSE,"2016-2017","TO",2255644,"Excel Sports Management","Jeff Schwartz",FALSE
"924","Reggie Bullock","nba","Clippers",FALSE,"2017-2018","QO",3313542,"Excel Sports Management","Jeff Schwartz",FALSE
"925","Reggie Evans","nba","Nets",FALSE,"2014-2015","G",1768653,"ASM Sports","Andy Miller",FALSE
"926","Reggie Evans","nba","Nets",FALSE,"2013-2014","G",1695635,"ASM Sports","Andy Miller",FALSE
"927","Reggie Jackson","nba","Thunder",FALSE,"2013-2014","G",1260360,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"928","Reggie Jackson","nba","Thunder",FALSE,"2015-2016","QO",3222788,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"929","Reggie Jackson","nba","Thunder",FALSE,"2014-2015","TO",2204369,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"930","Reggie Williams","nba","Rockets",FALSE,"2014-2015","U",1063384,"Interperformances","Ronald Shade",FALSE
"931","Reggie Williams","nba","Rockets",FALSE,"2013-2014","U",947907,"Interperformances","Ronald Shade",FALSE
"932","Richard Hamilton","nba","Bulls",TRUE,"2013-2014","G",333334,"Creative Artists Agency","Leon Rose",FALSE
"933","Richard Hamilton","nba","Bulls",TRUE,"2015-2016","G",333334,"Creative Artists Agency","Leon Rose",FALSE
"934","Richard Hamilton","nba","Bulls",TRUE,"2014-2015","G",333334,"Creative Artists Agency","Leon Rose",FALSE
"935","Richard Jefferson","nba","Jazz",FALSE,"2013-2014","G",11046000,"Stratosphere Sports","Todd Eley",FALSE
"936","Ricky Ledo","nba","Mavericks",FALSE,"2015-2016","U",947276,"Verus Management Team","Seth Cohen",FALSE
"937","Ricky Ledo","nba","Mavericks",FALSE,"2014-2015","G",816482,"Verus Management Team","Seth Cohen",FALSE
"938","Ricky Ledo","nba","Mavericks",FALSE,"2016-2017","U",1015696,"Verus Management Team","Seth Cohen",FALSE
"939","Ricky Ledo","nba","Mavericks",FALSE,"2013-2014","G",544000,"Verus Management Team","Seth Cohen",FALSE
"940","Ricky Rubio","nba","Timberwolves",FALSE,"2014-2015","TO",4660479,"Relativity Sports","Dan Fegan",FALSE
"941","Ricky Rubio","nba","Timberwolves",FALSE,"2013-2014","G",3678358,"Relativity Sports","Dan Fegan",FALSE
"942","Ricky Rubio","nba","Timberwolves",FALSE,"2015-2016","QO",6179795,"Relativity Sports","Dan Fegan",FALSE
"943","Robert Covington","nba","Rockets",FALSE,"2014-2015","U",816482,"Relativity Sports","Happy Walters",FALSE
"944","Robert Covington","nba","Rockets",FALSE,"2016-2017","QO",1215696,"Relativity Sports","Happy Walters",FALSE
"945","Robert Covington","nba","Rockets",FALSE,"2015-2016","U",947276,"Relativity Sports","Happy Walters",FALSE
"946","Robert Covington","nba","Rockets",FALSE,"2013-2014","G",490180,"Relativity Sports","Happy Walters",FALSE
"947","Robert Sacre","nba","Lakers",FALSE,"2013-2014","G",788872,"Edge Sports","Keith Kreiter",FALSE
"948","Robert Sacre","nba","Lakers",FALSE,"2014-2015","G",915243,"Edge Sports","Keith Kreiter",FALSE
"949","Robert Sacre","nba","Lakers",FALSE,"2015-2016","U",981348,"Edge Sports","Keith Kreiter",FALSE
"950","Robin Lopez","nba","Trail Blazers",FALSE,"2013-2014","G",5904261,"Wasserman Media Group","Arn Tellem",FALSE
"951","Robin Lopez","nba","Trail Blazers",FALSE,"2014-2015","G",6124728,"Wasserman Media Group","Arn Tellem",FALSE
"952","Rodney Stuckey","nba","Pistons",FALSE,"2013-2014","G",8500000,"Creative Artists Agency","Leon Rose",FALSE
"953","Ron Howard","nba","Pacers",FALSE,"2014-2015","QO",1016482,"Lee Basketball Services LTD","Bernie Lee",FALSE
"954","Ron Howard","nba","Pacers",FALSE,"2013-2014","U",490180,"Lee Basketball Services LTD","Bernie Lee",FALSE
"955","Ronnie Brewer","nba","Rockets",FALSE,"2014-2015","U",1310286,"Creative Artists Agency","Henry Thomas",FALSE
"956","Ronnie Brewer","nba","Rockets",FALSE,"2013-2014","U",1186459,"Creative Artists Agency","Henry Thomas",FALSE
"957","Ronnie Price","nba","Magic",FALSE,"2014-2015","U",1316809,"Excel Sports Management","Mike Higgins",FALSE
"958","Ronnie Price","nba","Magic",FALSE,"2013-2014","G",1265977,"Excel Sports Management","Mike Higgins",FALSE
"959","Ronny Turiaf","nba","Timberwolves",FALSE,"2014-2015","G",1500000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"960","Ronny Turiaf","nba","Timberwolves",FALSE,"2013-2014","G",1500000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"961","Roy Hibbert","nba","Pacers",FALSE,"2014-2015","G",14898938,"FAME","David Falk",FALSE
"962","Roy Hibbert","nba","Pacers",FALSE,"2013-2014","G",14283844,"FAME","David Falk",FALSE
"963","Roy Hibbert","nba","Pacers",FALSE,"2015-2016","PO",15514031,"FAME","David Falk",FALSE
"964","Royce White","nba","Sixers",FALSE,"2013-2014","G",1719480,"ASM Sports","Andy Miller",FALSE
"965","Royce White","nba","Sixers",FALSE,"2016-2017","QO",3865520,"ASM Sports","Andy Miller",FALSE
"966","Royce White","nba","Sixers",FALSE,"2014-2015","TO",1793520,"ASM Sports","Andy Miller",FALSE
"967","Royce White","nba","Sixers",FALSE,"2015-2016","TO",2751260,"ASM Sports","Andy Miller",FALSE
"968","Rudy Gay","nba","Raptors",FALSE,"2014-2015","PO",19317326,"Octagon Athlete Representation","Jeff Austin",FALSE
"969","Rudy Gay","nba","Raptors",FALSE,"2013-2014","G",17888932,"Octagon Athlete Representation","Jeff Austin",FALSE
"970","Rudy Gobert","nba","Jazz",FALSE,"2016-2017","TO",2121288,"Comsport","Bouna Ndiaye",FALSE
"971","Rudy Gobert","nba","Jazz",FALSE,"2014-2015","G",1127400,"Comsport","Bouna Ndiaye",FALSE
"972","Rudy Gobert","nba","Jazz",FALSE,"2013-2014","G",1078800,"Comsport","Bouna Ndiaye",FALSE
"973","Rudy Gobert","nba","Jazz",FALSE,"2015-2016","TO",1175880,"Comsport","Bouna Ndiaye",FALSE
"974","Rudy Gobert","nba","Jazz",FALSE,"2017-2018","QO",3145869,"Comsport","Bouna Ndiaye",FALSE
"975","Russell Westbrook","nba","Thunder",FALSE,"2015-2016","G",16744219,"Wasserman Media Group","Arn Tellem",FALSE
"976","Russell Westbrook","nba","Thunder",FALSE,"2016-2017","G",17769374,"Wasserman Media Group","Arn Tellem",FALSE
"977","Russell Westbrook","nba","Thunder",FALSE,"2013-2014","G",14693906,"Wasserman Media Group","Arn Tellem",FALSE
"978","Russell Westbrook","nba","Thunder",FALSE,"2014-2015","G",15719063,"Wasserman Media Group","Arn Tellem",FALSE
"979","Ryan Anderson","nba","Pelicans",FALSE,"2015-2016","G",8500000,"Octagon Athlete Representation","Jeff Austin",FALSE
"980","Ryan Anderson","nba","Pelicans",FALSE,"2014-2015","G",8491500,"Octagon Athlete Representation","Jeff Austin",FALSE
"981","Ryan Anderson","nba","Pelicans",FALSE,"2013-2014","G",8308500,"Octagon Athlete Representation","Jeff Austin",FALSE
"982","Ryan Gomes","nba","Thunder",FALSE,"2013-2014","U",884293,"Wasserman Media Group","Dan Tobin",FALSE
"983","Ryan Hollins","nba","Clippers",FALSE,"2013-2014","G",884293,"BDA Sports Management","Todd Ramasar",FALSE
"984","Samuel Dalembert","nba","Mavericks",FALSE,"2014-2015","U",3867282,"Pinnacle Management Corporation","Marc Cornstein",FALSE
"985","Samuel Dalembert","nba","Mavericks",FALSE,"2013-2014","G",3700748,"Pinnacle Management Corporation","Marc Cornstein",FALSE
"986","Serge Ibaka","nba","Thunder",FALSE,"2014-2015","G",12350000,"ASM Sports","Andy Miller",FALSE
"987","Serge Ibaka","nba","Thunder",FALSE,"2013-2014","G",12350000,"ASM Sports","Andy Miller",FALSE
"988","Serge Ibaka","nba","Thunder",FALSE,"2016-2017","G",12350000,"ASM Sports","Andy Miller",FALSE
"989","Serge Ibaka","nba","Thunder",FALSE,"2015-2016","G",12350000,"ASM Sports","Andy Miller",FALSE
"990","Sergey Karasev","nba","Cavaliers",FALSE,"2015-2016","TO",1599840,"ASM Sports","Andy Miller",FALSE
"991","Sergey Karasev","nba","Cavaliers",FALSE,"2014-2015","G",1533840,"ASM Sports","Andy Miller",FALSE
"992","Sergey Karasev","nba","Cavaliers",FALSE,"2017-2018","QO",3513313,"ASM Sports","Andy Miller",FALSE
"993","Sergey Karasev","nba","Cavaliers",FALSE,"2013-2014","G",1467840,"ASM Sports","Andy Miller",FALSE
"994","Sergey Karasev","nba","Cavaliers",FALSE,"2016-2017","TO",2463754,"ASM Sports","Andy Miller",FALSE
"995","Seth Curry","nba","Warriors",FALSE,"2014-2015","QO",1016482,"Octagon Athlete Representation","Alex Saratsis",FALSE
"996","Seth Curry","nba","Warriors",FALSE,"2013-2014","U",490180,"Octagon Athlete Representation","Alex Saratsis",FALSE
"997","Shabazz Muhammad","nba","Timberwolves",FALSE,"2015-2016","TO",2056920,"BDA Sports Management","Bill Duffy",FALSE
"998","Shabazz Muhammad","nba","Timberwolves",FALSE,"2013-2014","G",1887120,"BDA Sports Management","Bill Duffy",FALSE
"999","Shabazz Muhammad","nba","Timberwolves",FALSE,"2017-2018","QO",4237401,"BDA Sports Management","Bill Duffy",FALSE
"1000","Shabazz Muhammad","nba","Timberwolves",FALSE,"2016-2017","TO",3046299,"BDA Sports Management","Bill Duffy",FALSE
"1001","Shabazz Muhammad","nba","Timberwolves",FALSE,"2014-2015","G",1971960,"BDA Sports Management","Bill Duffy",FALSE
"1002","Shane Battier","nba","Heat",FALSE,"2013-2014","G",3270000,"Williams & Connolly","Jim Tanner",FALSE
"1003","Shane Larkin","nba","Mavericks",FALSE,"2016-2017","TO",2576642,"Relativity Sports","Happy Walters",FALSE
"1004","Shane Larkin","nba","Mavericks",FALSE,"2013-2014","G",1536960,"Relativity Sports","Happy Walters",FALSE
"1005","Shane Larkin","nba","Mavericks",FALSE,"2014-2015","G",1606080,"Relativity Sports","Happy Walters",FALSE
"1006","Shane Larkin","nba","Mavericks",FALSE,"2017-2018","QO",3656255,"Relativity Sports","Happy Walters",FALSE
"1007","Shane Larkin","nba","Mavericks",FALSE,"2015-2016","TO",1675320,"Relativity Sports","Happy Walters",FALSE
"1008","Shannon Brown","nba","Suns",FALSE,"2013-2014","G",3500000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1009","Shaun Livingston","nba","Nets",FALSE,"2013-2014","G",884293,"Creative Artists Agency","Henry Thomas",FALSE
"1010","Shawn Marion","nba","Mavericks",FALSE,"2013-2014","G",9316796,"Relativity Sports","Dan Fegan",FALSE
"1011","Shawne Williams","nba","Lakers",FALSE,"2013-2014","G",884293,"Relativity Sports","Dan Fegan",FALSE
"1012","Shelvin Mack","nba","Hawks",FALSE,"2014-2015","QO",1148163,"The Neustadt Group","Doug Neustadt",FALSE
"1013","Shelvin Mack","nba","Hawks",FALSE,"2013-2014","U",884293,"The Neustadt Group","Doug Neustadt",FALSE
"1014","Solomon Hill","nba","Pacers",FALSE,"2014-2015","G",1302840,"Octagon Athlete Representation","Chris Emens",FALSE
"1015","Solomon Hill","nba","Pacers",FALSE,"2015-2016","TO",1358880,"Octagon Athlete Representation","Chris Emens",FALSE
"1016","Solomon Hill","nba","Pacers",FALSE,"2013-2014","G",1246680,"Octagon Athlete Representation","Chris Emens",FALSE
"1017","Solomon Hill","nba","Pacers",FALSE,"2017-2018","QO",3355258,"Octagon Athlete Representation","Chris Emens",FALSE
"1018","Solomon Hill","nba","Pacers",FALSE,"2016-2017","TO",2306019,"Octagon Athlete Representation","Chris Emens",FALSE
"1019","Spencer Hawes","nba","Sixers",FALSE,"2013-2014","G",6600000,"Wasserman Media Group","Arn Tellem",FALSE
"1020","Stephen Curry","nba","Warriors",FALSE,"2014-2015","G",10629213,"Octagon Athlete Representation","Jeff Austin",FALSE
"1021","Stephen Curry","nba","Warriors",FALSE,"2015-2016","G",11370786,"Octagon Athlete Representation","Jeff Austin",FALSE
"1022","Stephen Curry","nba","Warriors",FALSE,"2016-2017","G",12112359,"Octagon Athlete Representation","Jeff Austin",FALSE
"1023","Stephen Curry","nba","Warriors",FALSE,"2013-2014","G",9887642,"Octagon Athlete Representation","Jeff Austin",FALSE
"1024","Steve Blake","nba","Lakers",FALSE,"2013-2014","G",4000000,"Bell Management","Joel Bell",FALSE
"1025","Steve Nash","nba","Lakers",FALSE,"2013-2014","G",9300500,"BDA Sports Management","Bill Duffy",FALSE
"1026","Steve Nash","nba","Lakers",FALSE,"2014-2015","G",9701000,"BDA Sports Management","Bill Duffy",FALSE
"1027","Steve Novak","nba","Raptors",FALSE,"2013-2014","G",3750001,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1028","Steve Novak","nba","Raptors",FALSE,"2014-2015","TO",3445947,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1029","Steve Novak","nba","Raptors",FALSE,"2015-2016","G",3750001,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1030","Steven Adams","nba","Thunder",FALSE,"2014-2015","G",2184960,"Wasserman Media Group","Arn Tellem",FALSE
"1031","Steven Adams","nba","Thunder",FALSE,"2016-2017","TO",3140518,"Wasserman Media Group","Arn Tellem",FALSE
"1032","Steven Adams","nba","Thunder",FALSE,"2015-2016","TO",2279040,"Wasserman Media Group","Arn Tellem",FALSE
"1033","Steven Adams","nba","Thunder",FALSE,"2013-2014","G",2090880,"Wasserman Media Group","Arn Tellem",FALSE
"1034","Steven Adams","nba","Thunder",FALSE,"2017-2018","QO",4321352,"Wasserman Media Group","Arn Tellem",FALSE
"1035","Taj Gibson","nba","Bulls",FALSE,"2014-2015","G",8000000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1036","Taj Gibson","nba","Bulls",FALSE,"2016-2017","G",8950000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1037","Taj Gibson","nba","Bulls",FALSE,"2013-2014","G",7550000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1038","Taj Gibson","nba","Bulls",FALSE,"2015-2016","G",8500000,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1039","Tayshaun Prince","nba","Grizzlies",FALSE,"2014-2015","G",7707865,"BDA Sports Management","Bill Duffy",FALSE
"1040","Tayshaun Prince","nba","Grizzlies",FALSE,"2013-2014","G",7235955,"BDA Sports Management","Bill Duffy",FALSE
"1041","Terrel Harris","nba","Trail Blazers",FALSE,"2014-2015","QO",1148163,"Impact Sports Basketball","Brian Elfus",FALSE
"1042","Terrel Harris","nba","Trail Blazers",FALSE,"2013-2014","U",884293,"Impact Sports Basketball","Brian Elfus",FALSE
"1043","Terrence Jones","nba","Rockets",FALSE,"2015-2016","TO",2489530,"Wasserman Media Group","Arn Tellem",FALSE
"1044","Terrence Jones","nba","Rockets",FALSE,"2016-2017","QO",3532643,"Wasserman Media Group","Arn Tellem",FALSE
"1045","Terrence Jones","nba","Rockets",FALSE,"2013-2014","G",1551840,"Wasserman Media Group","Arn Tellem",FALSE
"1046","Terrence Jones","nba","Rockets",FALSE,"2014-2015","TO",1618680,"Wasserman Media Group","Arn Tellem",FALSE
"1047","Terrence Ross","nba","Raptors",FALSE,"2014-2015","TO",2793960,"Creative Artists Agency","Aaron Mintz",FALSE
"1048","Terrence Ross","nba","Raptors",FALSE,"2013-2014","G",2678640,"Creative Artists Agency","Aaron Mintz",FALSE
"1049","Terrence Ross","nba","Raptors",FALSE,"2016-2017","QO",4790680,"Creative Artists Agency","Aaron Mintz",FALSE
"1050","Terrence Ross","nba","Raptors",FALSE,"2015-2016","TO",3553917,"Creative Artists Agency","Aaron Mintz",FALSE
"1051","Thabo Sefolosha","nba","Thunder",FALSE,"2013-2014","G",3900000,"Zucker International","Guy Zucker",FALSE
"1052","Thaddeus Young","nba","Sixers",FALSE,"2013-2014","G",8850000,"Williams & Connolly","Jim Tanner",FALSE
"1053","Thaddeus Young","nba","Sixers",FALSE,"2015-2016","ETO",9971739,"Williams & Connolly","Jim Tanner",FALSE
"1054","Thaddeus Young","nba","Sixers",FALSE,"2014-2015","G",9410869,"Williams & Connolly","Jim Tanner",FALSE
"1055","Thomas Robinson","nba","Trail Blazers",FALSE,"2016-2017","QO",6179799,"BDA Sports Management","Bill Duffy",FALSE
"1056","Thomas Robinson","nba","Trail Blazers",FALSE,"2014-2015","TO",3678360,"BDA Sports Management","Bill Duffy",FALSE
"1057","Thomas Robinson","nba","Trail Blazers",FALSE,"2013-2014","G",3526440,"BDA Sports Management","Bill Duffy",FALSE
"1058","Thomas Robinson","nba","Trail Blazers",FALSE,"2015-2016","TO",4660482,"BDA Sports Management","Bill Duffy",FALSE
"1059","Tiago Splitter","nba","Spurs",FALSE,"2014-2015","G",9250000,"Wasserman Media Group","Arn Tellem",FALSE
"1060","Tiago Splitter","nba","Spurs",FALSE,"2015-2016","G",8500000,"Wasserman Media Group","Arn Tellem",FALSE
"1061","Tiago Splitter","nba","Spurs",FALSE,"2013-2014","G",10000000,"Wasserman Media Group","Arn Tellem",FALSE
"1062","Tiago Splitter","nba","Spurs",FALSE,"2016-2017","G",8250000,"Wasserman Media Group","Arn Tellem",FALSE
"1063","Tim Duncan","nba","Spurs",FALSE,"2014-2015","PO",10000000,"Williams & Connolly","Jim Tanner",FALSE
"1064","Tim Duncan","nba","Spurs",FALSE,"2013-2014","G",10361446,"Williams & Connolly","Jim Tanner",FALSE
"1065","Tim Hardaway Jr","nba","Knicks",FALSE,"2013-2014","G",1196760,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1066","Tim Hardaway Jr","nba","Knicks",FALSE,"2016-2017","TO",2281605,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1067","Tim Hardaway Jr","nba","Knicks",FALSE,"2014-2015","G",1250640,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1068","Tim Hardaway Jr","nba","Knicks",FALSE,"2015-2016","TO",1304520,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1069","Tim Hardaway Jr","nba","Knicks",FALSE,"2017-2018","QO",3335707,"Priority Sports & Entertainment","Mark Bartelstein",FALSE
"1070","Tim Ohlbrecht","nba","Sixers",FALSE,"2014-2015","U",915243,"OTG Entertainment","Tyler Glass",FALSE
"1071","Tim Ohlbrecht","nba","Sixers",FALSE,"2015-2016","QO",1181348,"OTG Entertainment","Tyler Glass",FALSE
"1072","Tim Ohlbrecht","nba","Sixers",FALSE,"2013-2014","U",788872,"OTG Entertainment","Tyler Glass",FALSE
"1073","Timofey Mozgov","nba","Nuggets",FALSE,"2015-2016","TO",4950000,"ASM Sports","Andy Miller",FALSE
"1074","Timofey Mozgov","nba","Nuggets",FALSE,"2014-2015","G",4650000,"ASM Sports","Andy Miller",FALSE
"1075","Timofey Mozgov","nba","Nuggets",FALSE,"2013-2014","G",4400000,"ASM Sports","Andy Miller",FALSE
"1076","Tobias Harris","nba","Magic",FALSE,"2013-2014","G",1545840,"Creative Artists Agency","Henry Thomas",FALSE
"1077","Tobias Harris","nba","Magic",FALSE,"2015-2016","QO",3394726,"Creative Artists Agency","Henry Thomas",FALSE
"1078","Tobias Harris","nba","Magic",FALSE,"2014-2015","TO",2380594,"Creative Artists Agency","Henry Thomas",FALSE
"1079","Toney Douglas","nba","Warriors",FALSE,"2013-2014","G",1600000,"FAME","David Falk",FALSE
"1080","Tony Allen","nba","Grizzlies",FALSE,"2014-2015","G",4831461,"IAM Sports","Raymond Brothers",FALSE
"1081","Tony Allen","nba","Grizzlies",FALSE,"2015-2016","G",5168539,"IAM Sports","Raymond Brothers",FALSE
"1082","Tony Allen","nba","Grizzlies",FALSE,"2016-2017","G",5505618,"IAM Sports","Raymond Brothers",FALSE
"1083","Tony Allen","nba","Grizzlies",FALSE,"2013-2014","G",4494383,"IAM Sports","Raymond Brothers",FALSE
"1084","Tony Mitchell","nba","Pistons",FALSE,"2014-2015","G",816482,"Wasserman Media Group","Arn Tellem",FALSE
"1085","Tony Mitchell","nba","Pistons",FALSE,"2013-2014","G",500000,"Wasserman Media Group","Arn Tellem",FALSE
"1086","Tony Mitchell","nba","Pistons",FALSE,"2015-2016","U",947276,"Wasserman Media Group","Arn Tellem",FALSE
"1087","Tony Mitchell","nba","Pistons",FALSE,"2016-2017","QO",1215696,"Wasserman Media Group","Arn Tellem",FALSE
"1088","Tony Parker","nba","Spurs",FALSE,"2013-2014","G",12500000,"Creative Artists Agency","Steve Heumann",FALSE
"1089","Tony Parker","nba","Spurs",FALSE,"2014-2015","G",12500000,"Creative Artists Agency","Steve Heumann",FALSE
"1090","Tony Snell","nba","Bulls",FALSE,"2013-2014","G",1409040,"Lagardere Unlimited","Mitchell Butler",FALSE
"1091","Tony Snell","nba","Bulls",FALSE,"2014-2015","G",1472400,"Lagardere Unlimited","Mitchell Butler",FALSE
"1092","Tony Snell","nba","Bulls",FALSE,"2016-2017","TO",2368327,"Lagardere Unlimited","Mitchell Butler",FALSE
"1093","Tony Snell","nba","Bulls",FALSE,"2017-2018","QO",3393813,"Lagardere Unlimited","Mitchell Butler",FALSE
"1094","Tony Snell","nba","Bulls",FALSE,"2015-2016","TO",1535880,"Lagardere Unlimited","Mitchell Butler",FALSE
"1095","Tony Wroten","nba","Sixers",FALSE,"2016-2017","QO",3201471,"Wasserman Media Group","Greg Lawrence",FALSE
"1096","Tony Wroten","nba","Sixers",FALSE,"2015-2016","TO",2179354,"Wasserman Media Group","Greg Lawrence",FALSE
"1097","Tony Wroten","nba","Sixers",FALSE,"2014-2015","TO",1210080,"Wasserman Media Group","Greg Lawrence",FALSE
"1098","Tony Wroten","nba","Sixers",FALSE,"2013-2014","G",1160040,"Wasserman Media Group","Greg Lawrence",FALSE
"1099","Tornike Shengelia","nba","Nets",FALSE,"2013-2014","G",788872,"Zucker International","Guy Zucker",FALSE
"1100","Tornike Shengelia","nba","Nets",FALSE,"2014-2015","QO",1115243,"Zucker International","Guy Zucker",FALSE
"1101","Travis Outlaw","nba","Kings",FALSE,"2013-2014","G",3000000,"BDA Sports Management","Bill Duffy",FALSE
"1102","Travis Outlaw","nba","Kings",FALSE,"2014-2015","G",3000000,"BDA Sports Management","Bill Duffy",FALSE
"1103","Trent Lockett","nba","Kings",FALSE,"2014-2015","U",816482,"CGL Sports","Chris Grier Luchey",FALSE
"1104","Trent Lockett","nba","Kings",FALSE,"2013-2014","U",490180,"CGL Sports","Chris Grier Luchey",FALSE
"1105","Trent Lockett","nba","Kings",FALSE,"2015-2016","QO",1147276,"CGL Sports","Chris Grier Luchey",FALSE
"1106","Trevor Ariza","nba","Wizards",FALSE,"2013-2014","G",7727280,"David Lee Services","David Lee",FALSE
"1107","Trevor Booker","nba","Wizards",FALSE,"2013-2014","G",2350820,"ASM Sports","Andy Miller",FALSE
"1108","Trevor Booker","nba","Wizards",FALSE,"2014-2015","QO",3420443,"ASM Sports","Andy Miller",FALSE
"1109","Trey Burke","nba","Jazz",FALSE,"2014-2015","G",2548560,"Infinite Sports Concepts","Benji Burke",FALSE
"1110","Trey Burke","nba","Jazz",FALSE,"2015-2016","TO",2658240,"Infinite Sports Concepts","Benji Burke",FALSE
"1111","Trey Burke","nba","Jazz",FALSE,"2017-2018","QO",4588840,"Infinite Sports Concepts","Benji Burke",FALSE
"1112","Trey Burke","nba","Jazz",FALSE,"2016-2017","TO",3386598,"Infinite Sports Concepts","Benji Burke",FALSE
"1113","Trey Burke","nba","Jazz",FALSE,"2013-2014","G",2438760,"Infinite Sports Concepts","Benji Burke",FALSE
"1114","Tristan Thompson","nba","Cavaliers",FALSE,"2014-2015","TO",5138430,"Klutch Sports Management","Rich Paul",FALSE
"1115","Tristan Thompson","nba","Cavaliers",FALSE,"2013-2014","G",4062000,"Klutch Sports Management","Rich Paul",FALSE
"1116","Tristan Thompson","nba","Cavaliers",FALSE,"2015-2016","QO",6777589,"Klutch Sports Management","Rich Paul",FALSE
"1117","Ty Lawson","nba","Nuggets",FALSE,"2013-2014","G",10786517,"Relativity Sports","Happy Walters",FALSE
"1118","Ty Lawson","nba","Nuggets",FALSE,"2014-2015","G",11595506,"Relativity Sports","Happy Walters",FALSE
"1119","Ty Lawson","nba","Nuggets",FALSE,"2015-2016","G",12404495,"Relativity Sports","Happy Walters",FALSE
"1120","Ty Lawson","nba","Nuggets",FALSE,"2016-2017","G",13213482,"Relativity Sports","Happy Walters",FALSE
"1121","Tyler Hansbrough","nba","Raptors",FALSE,"2014-2015","G",3326235,"Excel Sports Management","Jeff Schwartz",FALSE
"1122","Tyler Hansbrough","nba","Raptors",FALSE,"2013-2014","G",3183000,"Excel Sports Management","Jeff Schwartz",FALSE
"1123","Tyler Honeycutt","nba","Rockets",TRUE,"2013-2014","G",100000,"Rival Sports Group","Tony Dutt",FALSE
"1124","Tyler Zeller","nba","Cavaliers",FALSE,"2016-2017","QO",3695169,"Excel Sports Management","Jeff Schwartz",FALSE
"1125","Tyler Zeller","nba","Cavaliers",FALSE,"2015-2016","TO",2616975,"Excel Sports Management","Jeff Schwartz",FALSE
"1126","Tyler Zeller","nba","Cavaliers",FALSE,"2013-2014","G",1633440,"Excel Sports Management","Jeff Schwartz",FALSE
"1127","Tyler Zeller","nba","Cavaliers",FALSE,"2014-2015","TO",1703760,"Excel Sports Management","Jeff Schwartz",FALSE
"1128","Tyreke Evans","nba","Pelicans",FALSE,"2016-2017","G",10203755,"Wasserman Media Group","Arn Tellem",FALSE
